Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-09 11:58:02.191,0,128.124997019768
2024-10-09 11:58:02.271,0.08,276.171863079071
2024-10-09 11:58:02.352,0.161,874.218761920929
2024-10-09 11:58:02.432,0.241,1862.89060115814
2024-10-09 11:58:02.511,0.32,2421.09370231628
2024-10-09 11:58:02.591,0.4,2885.54692268372
2024-10-09 11:58:02.670,0.479,3594.92182731628
2024-10-09 11:58:02.750,0.559,4186.32793426514
2024-10-09 11:58:02.814,0.623,4243.35956573486
2024-10-09 11:58:02.895,0.704,4344.92206573486
2024-10-09 11:58:02.975,0.784,4775.00009536743
2024-10-09 11:58:03.055,0.864,5154.68740463257
2024-10-09 11:58:03.134,0.943,5289.0625
2024-10-09 11:58:03.213,1.022,5431.25009536743
2024-10-09 11:58:03.277,1.086,5494.53115463257
2024-10-09 11:58:03.342,1.151,5542.96875
2024-10-09 11:58:03.422,1.231,5469.14052963257
2024-10-09 11:58:03.501,1.31,5584.76543426514
2024-10-09 11:58:03.581,1.39,5892.96865463257
2024-10-09 11:58:03.663,1.472,5880.07831573486
2024-10-09 11:58:03.740,1.549,5576.56240463257
2024-10-09 11:58:03.821,1.63,5519.53125
2024-10-09 11:58:03.900,1.709,5658.59365463257
2024-10-09 11:58:03.980,1.789,5794.14081573486
2024-10-09 11:58:04.062,1.871,5858.59394073486
2024-10-09 11:58:04.140,1.949,5792.18769073486
2024-10-09 11:58:04.220,2.029,5639.84394073486
2024-10-09 11:58:04.300,2.109,5371.09375
2024-10-09 11:58:04.380,2.189,5178.51543426514
2024-10-09 11:58:04.460,2.269,5194.53144073486
2024-10-09 11:58:04.539,2.348,5041.40615463257
2024-10-09 11:58:04.618,2.427,4813.67206573486
2024-10-09 11:58:04.683,2.492,4833.984375
2024-10-09 11:58:04.762,2.571,4798.43759536743
2024-10-09 11:58:04.843,2.652,5152.73427963257
2024-10-09 11:58:04.923,2.732,5438.67206573486
2024-10-09 11:58:05.002,2.811,5784.37519073486
2024-10-09 11:58:05.084,2.893,6207.81230926514
2024-10-09 11:58:05.161,2.97,6356.24980926514
2024-10-09 11:58:05.226,3.035,6412.89043426514
2024-10-09 11:58:05.305,3.114,6548.04706573486
2024-10-09 11:58:05.370,3.179,6573.04668426514
2024-10-09 11:58:05.451,3.26,6369.92168426514
2024-10-09 11:58:05.529,3.338,6357.81240463257
2024-10-09 11:58:05.610,3.419,6480.07822036743
2024-10-09 11:58:05.689,3.498,6782.81259536743
2024-10-09 11:58:05.752,3.561,6908.203125
2024-10-09 11:58:05.834,3.643,6923.43759536743
2024-10-09 11:58:05.913,3.722,6916.40615463257
2024-10-09 11:58:05.993,3.802,6890.625
2024-10-09 11:58:06.073,3.882,6797.65605926514
2024-10-09 11:58:06.152,3.961,6744.92168426514
2024-10-09 11:58:06.232,4.041,6714.84375
2024-10-09 11:58:06.296,4.105,6557.81269073486
2024-10-09 11:58:06.377,4.186,6565.62519073486
2024-10-09 11:58:06.456,4.265,6752.34365463257
2024-10-09 11:58:06.536,4.345,6996.87480926514
2024-10-09 11:58:06.616,4.425,7337.10956573486
2024-10-09 11:58:06.695,4.504,7301.95331573486
2024-10-09 11:58:06.775,4.584,7199.60927963257
2024-10-09 11:58:06.856,4.665,6991.40644073486
2024-10-09 11:58:06.935,4.744,6907.42206573486
2024-10-09 11:58:07.014,4.823,6827.73447036743
2024-10-09 11:58:07.096,4.905,6669.14081573486
2024-10-09 11:58:07.174,4.983,6628.90625
2024-10-09 11:58:07.254,5.063,6530.07793426514
2024-10-09 11:58:07.334,5.143,6437.5
2024-10-09 11:58:07.415,5.224,6371.48427963257
2024-10-09 11:58:07.496,5.305,6402.73427963257
2024-10-09 11:58:07.574,5.383,6405.85947036743
2024-10-09 11:58:07.654,5.463,6369.92168426514
2024-10-09 11:58:07.734,5.543,6420.70293426514
2024-10-09 11:58:07.813,5.622,6455.85918426514
2024-10-09 11:58:07.894,5.703,6301.95331573486
2024-10-09 11:58:07.972,5.781,6180.07802963257
2024-10-09 11:58:08.038,5.847,6198.82822036743
2024-10-09 11:58:08.118,5.927,6196.87509536743
2024-10-09 11:58:08.197,6.006,6207.81230926514
2024-10-09 11:58:08.277,6.086,6207.42177963257
2024-10-09 11:58:08.356,6.165,6102.73456573486
2024-10-09 11:58:08.436,6.245,6120.70322036743
2024-10-09 11:58:08.516,6.325,6098.82831573486
2024-10-09 11:58:08.596,6.405,6072.265625
2024-10-09 11:58:08.677,6.486,5883.98456573486
2024-10-09 11:58:08.756,6.565,5844.53105926514
2024-10-09 11:58:08.835,6.644,5750.78105926514
2024-10-09 11:58:08.916,6.725,5792.96875
2024-10-09 11:58:08.995,6.804,5832.03125
2024-10-09 11:58:09.076,6.885,5984.375
2024-10-09 11:58:09.156,6.965,5925.39072036743
2024-10-09 11:58:09.234,7.043,5869.53115463257
2024-10-09 11:58:09.315,7.124,5834.37490463257
2024-10-09 11:58:09.394,7.203,5694.14043426514
2024-10-09 11:58:09.475,7.284,5553.12490463257
