Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-16 12:19:29.335,0.0,103.12499850988388
2024-10-16 12:19:29.401,0.07,1156.25
2024-10-16 12:19:29.464,0.13,3692.578077316284
2024-10-16 12:19:29.528,0.19,6144.140720367432
2024-10-16 12:19:29.592,0.26,7948.437690734863
2024-10-16 12:19:29.656,0.32,8841.796875
2024-10-16 12:19:29.720,0.39,9523.4375
2024-10-16 12:19:29.784,0.45,10228.124618530273
2024-10-16 12:19:29.848,0.51,10739.453315734863
2024-10-16 12:19:29.911,0.58,10970.703125
2024-10-16 12:19:29.975,0.64,11057.031631469727
2024-10-16 12:19:30.039,0.7,11154.687881469727
2024-10-16 12:19:30.103,0.77,11287.109375
2024-10-16 12:19:30.167,0.83,11475.000381469727
2024-10-16 12:19:30.231,0.9,11576.171875
2024-10-16 12:19:30.295,0.96,11767.578125
2024-10-16 12:19:30.360,1.02,11877.734184265137
2024-10-16 12:19:30.423,1.09,11945.3125
2024-10-16 12:19:30.487,1.15,12021.093368530273
2024-10-16 12:19:30.550,1.22,12110.547065734863
2024-10-16 12:19:30.614,1.28,12214.452743530273
2024-10-16 12:19:30.678,1.34,12219.531059265137
2024-10-16 12:19:30.743,1.41,12185.937881469727
2024-10-16 12:19:30.808,1.47,12157.031059265137
2024-10-16 12:19:30.871,1.54,12167.187690734863
2024-10-16 12:19:30.935,1.6,12294.140815734863
2024-10-16 12:19:30.999,1.66,12375.0
2024-10-16 12:19:31.062,1.73,12401.562690734863
2024-10-16 12:19:31.127,1.79,12368.749618530273
2024-10-16 12:19:31.191,1.86,12493.749618530273
2024-10-16 12:19:31.255,1.92,12560.937881469727
2024-10-16 12:19:31.319,1.98,12607.030868530273
2024-10-16 12:19:31.383,2.05,12610.937118530273
2024-10-16 12:19:31.447,2.11,12624.218940734863
2024-10-16 12:19:31.510,2.17,12646.484375
2024-10-16 12:19:31.574,2.24,12782.031059265137
2024-10-16 12:19:31.638,2.3,12754.687309265137
2024-10-16 12:19:31.702,2.37,12670.312881469727
2024-10-16 12:19:31.765,2.43,12730.46875
2024-10-16 12:19:31.830,2.5,12788.281440734863
2024-10-16 12:19:31.894,2.56,12913.281440734863
2024-10-16 12:19:31.958,2.62,12914.843559265137
2024-10-16 12:19:32.022,2.69,12918.359756469727
