Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-31 16:43:14.047,0.0,161.71875596046448
2024-10-31 16:43:14.113,0.07,1202.3437023162842
2024-10-31 16:43:14.175,0.13,3071.8750953674316
2024-10-31 16:43:14.239,0.19,4312.109470367432
2024-10-31 16:43:14.302,0.26,4809.374809265137
2024-10-31 16:43:14.366,0.32,4903.124809265137
2024-10-31 16:43:14.430,0.38,5030.859470367432
2024-10-31 16:43:14.495,0.45,4965.234279632568
2024-10-31 16:43:14.558,0.51,5110.937595367432
2024-10-31 16:43:14.623,0.58,5512.890815734863
2024-10-31 16:43:14.686,0.64,5914.453029632568
2024-10-31 16:43:14.749,0.7,5930.468559265137
2024-10-31 16:43:14.813,0.77,5899.218559265137
2024-10-31 16:43:14.877,0.83,5958.984375
2024-10-31 16:43:14.941,0.89,6017.578125
2024-10-31 16:43:15.005,0.96,6046.875
2024-10-31 16:43:15.068,1.02,6199.609279632568
2024-10-31 16:43:15.132,1.08,6098.046779632568
2024-10-31 16:43:15.197,1.15,6095.312595367432
2024-10-31 16:43:15.261,1.21,6072.656154632568
2024-10-31 16:43:15.325,1.28,6099.218845367432
2024-10-31 16:43:15.389,1.34,6057.812690734863
2024-10-31 16:43:15.452,1.41,6199.999809265137
2024-10-31 16:43:15.516,1.47,6339.84375
2024-10-31 16:43:15.579,1.53,6376.562595367432
2024-10-31 16:43:15.644,1.6,6364.062309265137
2024-10-31 16:43:15.708,1.66,6489.843845367432
2024-10-31 16:43:15.772,1.73,6391.797065734863
2024-10-31 16:43:15.836,1.79,6321.484565734863
2024-10-31 16:43:15.899,1.85,6330.859184265137
2024-10-31 16:43:15.964,1.92,6348.437309265137
2024-10-31 16:43:16.028,1.98,6146.093845367432
2024-10-31 16:43:16.091,2.04,6026.171684265137
2024-10-31 16:43:16.155,2.11,6023.828029632568
2024-10-31 16:43:16.218,2.17,6091.015815734863
2024-10-31 16:43:16.282,2.23,6280.468940734863
2024-10-31 16:43:16.346,2.3,6525.781154632568
2024-10-31 16:43:16.410,2.36,6671.875
2024-10-31 16:43:16.474,2.43,6450.390815734863
2024-10-31 16:43:16.538,2.49,6526.171684265137
2024-10-31 16:43:16.602,2.56,6623.827934265137
2024-10-31 16:43:16.666,2.62,6642.968654632568
2024-10-31 16:43:16.729,2.68,6498.437404632568
2024-10-31 16:43:16.794,2.75,6395.312309265137
2024-10-31 16:43:16.858,2.81,6351.5625
2024-10-31 16:43:16.921,2.87,6348.437309265137
2024-10-31 16:43:16.985,2.94,6364.453315734863
2024-10-31 16:43:17.048,3.0,6451.171875
2024-10-31 16:43:17.112,3.06,6528.124809265137
2024-10-31 16:43:17.177,3.13,6598.437309265137
2024-10-31 16:43:17.241,3.19,6452.734470367432
2024-10-31 16:43:17.304,3.26,6437.890529632568
2024-10-31 16:43:17.368,3.32,6487.109184265137
2024-10-31 16:43:17.432,3.38,6550.390720367432
2024-10-31 16:43:17.496,3.45,6455.468654632568
2024-10-31 16:43:17.560,3.51,6379.687309265137
2024-10-31 16:43:17.623,3.58,6496.874809265137
2024-10-31 16:43:17.687,3.64,6589.453220367432
2024-10-31 16:43:17.752,3.71,6656.25
2024-10-31 16:43:17.815,3.77,6671.093940734863
2024-10-31 16:43:17.879,3.83,6696.484565734863
2024-10-31 16:43:17.943,3.9,6715.234279632568
2024-10-31 16:43:18.007,3.96,6834.765434265137
2024-10-31 16:43:18.071,4.02,6739.062309265137
2024-10-31 16:43:18.134,4.09,6723.046779632568
2024-10-31 16:43:18.198,4.15,6743.750095367432
2024-10-31 16:43:18.262,4.21,6873.827934265137
2024-10-31 16:43:18.326,4.28,6895.703315734863
2024-10-31 16:43:18.390,4.34,6886.328220367432
2024-10-31 16:43:18.454,4.41,6907.031059265137
2024-10-31 16:43:18.518,4.47,6925.000190734863
2024-10-31 16:43:18.582,4.54,6930.078029632568
2024-10-31 16:43:18.645,4.6,6987.890720367432
2024-10-31 16:43:18.709,4.66,7003.125190734863
2024-10-31 16:43:18.773,4.73,7041.406154632568
2024-10-31 16:43:18.836,4.79,6991.406440734863
2024-10-31 16:43:18.900,4.85,6795.312404632568
2024-10-31 16:43:18.964,4.92,6772.656440734863
2024-10-31 16:43:19.033,4.99,6844.531059265137
2024-10-31 16:43:19.096,5.05,6918.359279632568
2024-10-31 16:43:19.156,5.11,6830.078125
2024-10-31 16:43:19.219,5.17,6780.859470367432
2024-10-31 16:43:19.284,5.24,6820.703029632568
2024-10-31 16:43:19.347,5.3,6879.296779632568
2024-10-31 16:43:19.412,5.37,6937.5
2024-10-31 16:43:19.475,5.43,6924.609184265137
2024-10-31 16:43:19.538,5.49,6865.624904632568
2024-10-31 16:43:19.602,5.55,6871.484279632568
2024-10-31 16:43:19.666,5.62,6816.796779632568
2024-10-31 16:43:19.730,5.68,6731.640815734863
2024-10-31 16:43:19.794,5.75,6776.562690734863
2024-10-31 16:43:19.858,5.81,6883.984565734863
2024-10-31 16:43:19.922,5.88,7000.390529632568
2024-10-31 16:43:19.986,5.94,6939.062595367432
2024-10-31 16:43:20.049,6.0,6904.687404632568
2024-10-31 16:43:20.114,6.07,6951.562404632568
2024-10-31 16:43:20.177,6.13,6955.078125
2024-10-31 16:43:20.241,6.19,6971.875190734863
2024-10-31 16:43:20.306,6.26,6960.546970367432
2024-10-31 16:43:20.369,6.32,6917.96875
2024-10-31 16:43:20.432,6.38,6866.015434265137
2024-10-31 16:43:20.497,6.45,6689.062595367432
2024-10-31 16:43:20.560,6.51,6646.874904632568
2024-10-31 16:43:20.623,6.58,6782.812595367432
2024-10-31 16:43:20.687,6.64,7083.203315734863
2024-10-31 16:43:20.751,6.7,7139.062404632568
2024-10-31 16:43:20.816,6.77,7081.250190734863
2024-10-31 16:43:20.880,6.83,7085.156440734863
2024-10-31 16:43:20.944,6.9,7163.671970367432
2024-10-31 16:43:21.008,6.96,7197.656154632568
2024-10-31 16:43:21.071,7.02,7246.484279632568
2024-10-31 16:43:21.135,7.09,7135.546684265137
2024-10-31 16:43:21.199,7.15,7026.953220367432
2024-10-31 16:43:21.262,7.21,6951.171875
2024-10-31 16:43:21.326,7.28,6771.484375
2024-10-31 16:43:21.390,7.34,6892.187595367432
2024-10-31 16:43:21.455,7.41,7028.515815734863
2024-10-31 16:43:21.519,7.47,7076.562404632568
2024-10-31 16:43:21.582,7.54,6978.515625
2024-10-31 16:43:21.646,7.6,6900.390625
2024-10-31 16:43:21.709,7.66,6902.734279632568
2024-10-31 16:43:21.774,7.73,6932.031154632568
2024-10-31 16:43:21.838,7.79,6937.890529632568
2024-10-31 16:43:21.901,7.85,6992.1875
2024-10-31 16:43:21.965,7.92,7010.156154632568
2024-10-31 16:43:22.029,7.98,7028.906345367432
2024-10-31 16:43:22.093,8.05,7056.250095367432
2024-10-31 16:43:22.157,8.11,6834.765434265137
2024-10-31 16:43:22.221,8.17,6885.546684265137
2024-10-31 16:43:22.284,8.24,6975.390434265137
2024-10-31 16:43:22.348,8.3,7102.343559265137
2024-10-31 16:43:22.413,8.37,6991.015434265137
2024-10-31 16:43:22.477,8.43,6940.234184265137
2024-10-31 16:43:22.540,8.49,6901.953220367432
2024-10-31 16:43:22.604,8.56,6935.937404632568
2024-10-31 16:43:22.668,8.62,6965.624809265137
2024-10-31 16:43:22.731,8.68,6991.796970367432
2024-10-31 16:43:22.796,8.75,6971.484184265137
2024-10-31 16:43:22.859,8.81,6965.624809265137
2024-10-31 16:43:22.923,8.88,7003.515720367432
2024-10-31 16:43:22.987,8.94,6867.968559265137
2024-10-31 16:43:23.050,9.0,6973.046779632568
2024-10-31 16:43:23.114,9.07,7028.515815734863
2024-10-31 16:43:23.179,9.13,7155.859470367432
2024-10-31 16:43:23.243,9.2,7087.109565734863
2024-10-31 16:43:23.306,9.26,6978.515625
2024-10-31 16:43:23.370,9.32,6978.125095367432
2024-10-31 16:43:23.434,9.39,7001.172065734863
2024-10-31 16:43:23.498,9.45,7060.937404632568
2024-10-31 16:43:23.561,9.51,7035.937309265137
2024-10-31 16:43:23.625,9.58,6962.500095367432
2024-10-31 16:43:23.690,9.64,6942.578315734863
2024-10-31 16:43:23.754,9.71,6937.890529632568
2024-10-31 16:43:23.817,9.77,6757.421970367432
2024-10-31 16:43:23.880,9.83,6794.140815734863
2024-10-31 16:43:23.945,9.9,6892.578125
2024-10-31 16:43:24.008,9.96,7012.499809265137
2024-10-31 16:43:24.072,10.03,7033.203125
2024-10-31 16:43:24.136,10.09,6973.046779632568
2024-10-31 16:43:24.200,10.15,7028.124809265137
2024-10-31 16:43:24.264,10.22,7175.390720367432
2024-10-31 16:43:24.327,10.28,7196.875095367432
2024-10-31 16:43:24.390,10.34,7203.906059265137
2024-10-31 16:43:24.454,10.41,7240.234375
2024-10-31 16:43:24.519,10.47,7217.187404632568
2024-10-31 16:43:24.583,10.54,7246.484279632568
2024-10-31 16:43:24.647,10.6,7354.296684265137
2024-10-31 16:43:24.710,10.66,7208.593845367432
2024-10-31 16:43:24.775,10.73,7200.781345367432
2024-10-31 16:43:24.839,10.79,7254.687309265137
2024-10-31 16:43:24.903,10.86,7322.265625
2024-10-31 16:43:24.965,10.92,7250.781059265137
2024-10-31 16:43:25.029,10.98,7149.218559265137
2024-10-31 16:43:25.092,11.04,7123.046875
2024-10-31 16:43:25.157,11.11,7166.796684265137
2024-10-31 16:43:25.222,11.18,7159.375190734863
2024-10-31 16:43:25.285,11.24,7144.53125
2024-10-31 16:43:25.348,11.3,7158.593654632568
2024-10-31 16:43:25.413,11.37,7179.296970367432
2024-10-31 16:43:25.477,11.43,7273.046970367432
2024-10-31 16:43:25.541,11.49,7292.578220367432
2024-10-31 16:43:25.604,11.56,7068.749904632568
2024-10-31 16:43:25.669,11.62,7162.109375
2024-10-31 16:43:25.731,11.68,7213.281154632568
2024-10-31 16:43:25.796,11.75,7400.000095367432
2024-10-31 16:43:25.860,11.81,7526.562690734863
2024-10-31 16:43:25.924,11.88,7435.546875
2024-10-31 16:43:25.988,11.94,7314.062595367432
2024-10-31 16:43:26.052,12.01,7299.218654632568
2024-10-31 16:43:26.115,12.07,7232.421875
2024-10-31 16:43:26.179,12.13,7205.078125
2024-10-31 16:43:26.243,12.2,7150.390625
2024-10-31 16:43:26.306,12.26,7146.093845367432
2024-10-31 16:43:26.371,12.32,7151.953220367432
2024-10-31 16:43:26.435,12.39,7085.9375
2024-10-31 16:43:26.497,12.45,6967.577934265137
2024-10-31 16:43:26.562,12.52,7017.578125
2024-10-31 16:43:26.626,12.58,7019.921779632568
2024-10-31 16:43:26.691,12.64,7082.812309265137
2024-10-31 16:43:26.754,12.71,7113.671779632568
2024-10-31 16:43:26.818,12.77,7081.640720367432
2024-10-31 16:43:26.882,12.84,7112.109184265137
2024-10-31 16:43:26.945,12.9,7172.656059265137
2024-10-31 16:43:27.010,12.96,7293.359279632568
2024-10-31 16:43:27.073,13.03,7229.296684265137
2024-10-31 16:43:27.137,13.09,7186.718940734863
2024-10-31 16:43:27.201,13.15,7226.953029632568
2024-10-31 16:43:27.264,13.22,7220.312595367432
2024-10-31 16:43:27.329,13.28,7158.203125
2024-10-31 16:43:27.392,13.35,6939.453125
2024-10-31 16:43:27.456,13.41,6988.28125
2024-10-31 16:43:27.521,13.47,7084.374904632568
2024-10-31 16:43:27.584,13.54,7227.343559265137
2024-10-31 16:43:27.648,13.6,7212.109565734863
2024-10-31 16:43:27.712,13.66,7092.968940734863
2024-10-31 16:43:27.775,13.73,7123.046875
2024-10-31 16:43:27.839,13.79,7165.234565734863
2024-10-31 16:43:27.903,13.86,7222.65625
2024-10-31 16:43:27.967,13.92,7234.375
2024-10-31 16:43:28.030,13.98,7197.656154632568
2024-10-31 16:43:28.095,14.05,7233.593940734863
2024-10-31 16:43:28.158,14.11,7275.390625
2024-10-31 16:43:28.222,14.18,7151.562690734863
2024-10-31 16:43:28.286,14.24,7140.625
2024-10-31 16:43:28.350,14.3,7212.890625
2024-10-31 16:43:28.414,14.37,7275.000095367432
2024-10-31 16:43:28.477,14.43,7396.093845367432
2024-10-31 16:43:28.542,14.49,7397.656440734863
2024-10-31 16:43:28.606,14.56,7407.031059265137
2024-10-31 16:43:28.669,14.62,7199.21875
2024-10-31 16:43:28.732,14.69,7121.874809265137
2024-10-31 16:43:28.797,14.75,7076.171875
2024-10-31 16:43:28.859,14.81,7121.484279632568
2024-10-31 16:43:28.925,14.88,7141.015529632568
2024-10-31 16:43:28.989,14.94,7185.546875
2024-10-31 16:43:29.052,15.01,7157.812595367432
2024-10-31 16:43:29.117,15.07,7037.499904632568
2024-10-31 16:43:29.180,15.13,7175.390720367432
2024-10-31 16:43:29.245,15.2,7120.312690734863
2024-10-31 16:43:29.308,15.26,7072.265625
2024-10-31 16:43:29.370,15.32,7042.578220367432
2024-10-31 16:43:29.435,15.39,7109.375
2024-10-31 16:43:29.499,15.45,7159.765720367432
2024-10-31 16:43:29.563,15.52,7123.827934265137
2024-10-31 16:43:29.627,15.58,7114.843845367432
2024-10-31 16:43:29.691,15.64,7073.046684265137
2024-10-31 16:43:29.755,15.71,7007.421970367432
2024-10-31 16:43:29.819,15.77,7042.96875
2024-10-31 16:43:29.910,15.86,7124.218940734863
2024-10-31 16:43:29.977,15.93,6952.343940734863
2024-10-31 16:43:30.041,15.99,7026.171684265137
2024-10-31 16:43:30.105,16.06,6987.890720367432
2024-10-31 16:43:30.175,16.13,7142.968654632568
2024-10-31 16:43:30.233,16.19,7123.827934265137
2024-10-31 16:43:30.297,16.25,7116.406440734863
2024-10-31 16:43:30.361,16.31,7084.765434265137
2024-10-31 16:43:30.426,16.38,7147.265434265137
2024-10-31 16:43:30.490,16.44,7142.968654632568
2024-10-31 16:43:30.553,16.51,7160.937309265137
2024-10-31 16:43:30.617,16.57,7130.859375
2024-10-31 16:43:30.680,16.63,7048.437595367432
2024-10-31 16:43:30.745,16.7,7056.640625
2024-10-31 16:43:30.808,16.76,6941.40625
2024-10-31 16:43:30.872,16.82,6794.531345367432
2024-10-31 16:43:30.937,16.89,6919.921875
2024-10-31 16:43:31.000,16.95,6974.609375
2024-10-31 16:43:31.064,17.02,7161.718845367432
2024-10-31 16:43:31.127,17.08,7203.515529632568
2024-10-31 16:43:31.192,17.14,7191.015720367432
2024-10-31 16:43:31.254,17.21,7114.843845367432
2024-10-31 16:43:31.320,17.27,7059.765815734863
2024-10-31 16:43:31.384,17.34,7048.437595367432
2024-10-31 16:43:31.447,17.4,7102.343559265137
2024-10-31 16:43:31.511,17.46,7216.406345367432
2024-10-31 16:43:31.576,17.53,7204.687595367432
2024-10-31 16:43:31.639,17.59,7336.328029632568
2024-10-31 16:43:31.703,17.66,7257.031440734863
2024-10-31 16:43:31.767,17.72,7091.796875
2024-10-31 16:43:31.830,17.78,7080.468654632568
2024-10-31 16:43:31.894,17.85,7071.875095367432
2024-10-31 16:43:31.958,17.91,7222.265720367432
2024-10-31 16:43:32.022,17.98,7268.359184265137
2024-10-31 16:43:32.086,18.04,7224.999904632568
2024-10-31 16:43:32.150,18.1,7212.500095367432
2024-10-31 16:43:32.213,18.17,7266.015529632568
2024-10-31 16:43:32.278,18.23,7328.515529632568
2024-10-31 16:43:32.342,18.3,7304.296970367432
2024-10-31 16:43:32.405,18.36,7175.000190734863
2024-10-31 16:43:32.469,18.42,7251.953125
2024-10-31 16:43:32.533,18.49,7212.500095367432
2024-10-31 16:43:32.596,18.55,7099.999904632568
2024-10-31 16:43:32.661,18.61,7074.999809265137
2024-10-31 16:43:32.724,18.68,7024.609565734863
2024-10-31 16:43:32.788,18.74,7091.406345367432
