Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-09 11:57:24.337,0,35.15625
2024-10-09 11:57:24.403,0.066,894.921898841858
2024-10-09 11:57:24.481,0.144,4017.18759536743
2024-10-09 11:57:24.561,0.224,8742.1875
2024-10-09 11:57:24.642,0.305,10885.5466842651
2024-10-09 11:57:24.721,0.384,12410.15625
2024-10-09 11:57:24.800,0.463,12992.5785064697
2024-10-09 11:57:24.881,0.544,13056.640625
2024-10-09 11:57:24.960,0.623,13198.8277435303
2024-10-09 11:57:25.041,0.704,13399.9996185303
2024-10-09 11:57:25.120,0.783,13226.5625
2024-10-09 11:57:25.200,0.863,12832.03125
2024-10-09 11:57:25.280,0.943,12737.5001907349
2024-10-09 11:57:25.359,1.022,12743.7496185303
2024-10-09 11:57:25.441,1.104,12787.8904342651
2024-10-09 11:57:25.519,1.182,12855.0777435303
2024-10-09 11:57:25.599,1.262,12762.4998092651
2024-10-09 11:57:25.679,1.342,12799.2191314697
2024-10-09 11:57:25.759,1.422,12905.4689407349
2024-10-09 11:57:25.839,1.502,12981.6408157349
2024-10-09 11:57:25.919,1.582,12876.1720657349
2024-10-09 11:57:25.999,1.662,12877.7341842651
2024-10-09 11:57:26.079,1.742,12932.8126907349
2024-10-09 11:57:26.158,1.821,12946.4845657349
2024-10-09 11:57:26.238,1.901,12960.5464935303
2024-10-09 11:57:26.318,1.981,12935.1558685303
2024-10-09 11:57:26.397,2.06,12833.5933685303
2024-10-09 11:57:26.462,2.125,12828.125
2024-10-09 11:57:26.542,2.205,12842.1878814697
2024-10-09 11:57:26.621,2.284,12773.4375
2024-10-09 11:57:26.685,2.348,12700.3908157349
2024-10-09 11:57:26.765,2.428,12713.2816314697
2024-10-09 11:57:26.847,2.51,12762.4998092651
2024-10-09 11:57:26.925,2.588,12676.1722564697
2024-10-09 11:57:27.005,2.668,12614.8433685303
2024-10-09 11:57:27.084,2.747,12628.1251907349
2024-10-09 11:57:27.164,2.827,12516.7970657349
2024-10-09 11:57:27.245,2.908,12514.8439407349
2024-10-09 11:57:27.324,2.987,12592.1878814697
2024-10-09 11:57:27.404,3.067,12675.78125
2024-10-09 11:57:27.485,3.148,12529.6878814697
2024-10-09 11:57:27.564,3.227,12494.9216842651
2024-10-09 11:57:27.644,3.307,12610.9371185303
2024-10-09 11:57:27.723,3.386,12813.6720657349
2024-10-09 11:57:27.803,3.466,12680.0785064697
2024-10-09 11:57:27.884,3.547,12551.5623092651
2024-10-09 11:57:27.963,3.626,12630.4683685303
2024-10-09 11:57:28.044,3.707,12540.2345657349
2024-10-09 11:57:28.122,3.785,12501.1720657349
2024-10-09 11:57:28.202,3.865,12475.0003814697
2024-10-09 11:57:28.284,3.947,12364.0623092651
2024-10-09 11:57:28.363,4.026,12320.7035064697
2024-10-09 11:57:28.442,4.105,12298.4371185303
2024-10-09 11:57:28.521,4.184,12325.3908157349
2024-10-09 11:57:28.585,4.248,12242.9685592651
2024-10-09 11:57:28.667,4.33,12135.1566314697
2024-10-09 11:57:28.745,4.408,12314.0621185303
2024-10-09 11:57:28.825,4.488,12516.4060592651
2024-10-09 11:57:28.907,4.57,12515.625
2024-10-09 11:57:28.986,4.649,12489.0623092651
2024-10-09 11:57:29.065,4.728,12426.1722564697
