Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-16 11:58:47.975,0,38.6718735098839
2024-10-16 11:58:48.039,0.06,453.515619039536
2024-10-16 11:58:48.103,0.13,2759.765625
2024-10-16 11:58:48.166,0.19,5796.875
2024-10-16 11:58:48.230,0.26,7276.17168426514
2024-10-16 11:58:48.294,0.32,7999.21894073486
2024-10-16 11:58:48.359,0.38,8475.78144073486
2024-10-16 11:58:48.423,0.45,8787.89043426514
2024-10-16 11:58:48.487,0.51,8952.34394073486
2024-10-16 11:58:48.551,0.58,9096.87519073486
2024-10-16 11:58:48.615,0.64,9280.85899353027
2024-10-16 11:58:48.678,0.7,9406.25
2024-10-16 11:58:48.743,0.77,9518.35918426514
2024-10-16 11:58:48.807,0.83,9543.35975646973
2024-10-16 11:58:48.871,0.9,9614.45331573486
2024-10-16 11:58:48.934,0.96,9691.79725646973
2024-10-16 11:58:48.997,1.02,9699.99980926514
2024-10-16 11:58:49.061,1.09,9679.6875
2024-10-16 11:58:49.126,1.15,9663.67149353027
2024-10-16 11:58:49.189,1.21,9765.23399353027
2024-10-16 11:58:49.253,1.28,9814.06211853027
2024-10-16 11:58:49.317,1.34,9874.21894073486
2024-10-16 11:58:49.381,1.41,9872.65586853027
2024-10-16 11:58:49.445,1.47,9943.75038146973
2024-10-16 11:58:49.509,1.53,10024.9996185303
2024-10-16 11:58:49.573,1.6,10122.6558685303
2024-10-16 11:58:49.637,1.66,10223.4373092651
2024-10-16 11:58:49.702,1.73,10278.1248092651
2024-10-16 11:58:49.766,1.79,10379.2972564697
2024-10-16 11:58:49.830,1.85,10456.2501907349
2024-10-16 11:58:49.895,1.92,10381.6404342651
2024-10-16 11:58:49.959,1.98,10349.609375
2024-10-16 11:58:50.023,2.05,10318.7503814697
2024-10-16 11:58:50.085,2.11,10370.3126907349
2024-10-16 11:58:50.149,2.17,10405.8589935303
2024-10-16 11:58:50.214,2.24,10445.7035064697
2024-10-16 11:58:50.277,2.3,10583.984375
2024-10-16 11:58:50.342,2.37,10705.078125
2024-10-16 11:58:50.405,2.43,10780.0779342651
2024-10-16 11:58:50.471,2.5,10851.5625
2024-10-16 11:58:50.535,2.56,10797.6560592651
2024-10-16 11:58:50.599,2.62,10892.578125
2024-10-16 11:58:50.662,2.69,10685.1558685303
2024-10-16 11:58:50.726,2.75,10612.5001907349
2024-10-16 11:58:50.791,2.82,10350.0003814697
2024-10-16 11:58:50.854,2.88,10194.9214935303
2024-10-16 11:58:50.918,2.94,10125
2024-10-16 11:58:50.982,3.01,10226.1714935303
2024-10-16 11:58:51.046,3.07,10237.5001907349
2024-10-16 11:58:51.109,3.13,10330.078125
2024-10-16 11:58:51.173,3.2,10524.9996185303
2024-10-16 11:58:51.238,3.26,10602.3435592651
2024-10-16 11:58:51.302,3.33,10517.578125
2024-10-16 11:58:51.366,3.39,10510.9376907349
2024-10-16 11:58:51.430,3.46,10582.8123092651
2024-10-16 11:58:51.494,3.52,10531.25
2024-10-16 11:58:51.558,3.58,10478.1246185303
2024-10-16 11:58:51.621,3.65,10469.1410064697
2024-10-16 11:58:51.685,3.71,10532.0310592651
2024-10-16 11:58:51.749,3.77,10482.0308685303
2024-10-16 11:58:51.813,3.84,10498.8279342651
2024-10-16 11:58:51.877,3.9,10603.1246185303
2024-10-16 11:58:51.942,3.97,10625.3910064697
2024-10-16 11:58:52.005,4.03,10693.359375
2024-10-16 11:58:52.069,4.09,10748.046875
2024-10-16 11:58:52.133,4.16,10819.1404342651
2024-10-16 11:58:52.197,4.22,10791.4066314697
2024-10-16 11:58:52.261,4.29,10733.9839935303
2024-10-16 11:58:52.325,4.35,10708.5933685303
2024-10-16 11:58:52.389,4.41,10666.015625
2024-10-16 11:58:52.454,4.48,10720.3121185303
2024-10-16 11:58:52.517,4.54,10699.6097564697
2024-10-16 11:58:52.581,4.61,10701.9529342651
2024-10-16 11:58:52.644,4.67,10647.2654342651
2024-10-16 11:58:52.708,4.73,10622.6558685303
2024-10-16 11:58:52.773,4.8,10684.7658157349
2024-10-16 11:58:52.837,4.86,10638.671875
2024-10-16 11:58:52.900,4.92,10626.5621185303
2024-10-16 11:58:52.964,4.99,10735.5470657349
2024-10-16 11:58:53.028,5.05,10615.234375
2024-10-16 11:58:53.094,5.12,10630.4683685303
2024-10-16 11:58:53.156,5.18,10688.2810592651
2024-10-16 11:58:53.220,5.25,10796.0939407349
2024-10-16 11:58:53.284,5.31,10854.2966842651
2024-10-16 11:58:53.349,5.37,10886.71875
2024-10-16 11:58:53.413,5.44,10977.3435592651
2024-10-16 11:58:53.477,5.5,10986.7191314697
2024-10-16 11:58:53.540,5.57,10975.0003814697
2024-10-16 11:58:53.604,5.63,10939.8441314697
2024-10-16 11:58:53.668,5.69,10996.4847564697
2024-10-16 11:58:53.732,5.76,10925.3902435303
2024-10-16 11:58:53.796,5.82,10946.0935592651
2024-10-16 11:58:53.860,5.88,10946.4845657349
2024-10-16 11:58:53.925,5.95,11025.7816314697
2024-10-16 11:58:53.988,6.01,11021.484375
2024-10-16 11:58:54.052,6.08,11128.90625
2024-10-16 11:58:54.116,6.14,11235.1560592651
2024-10-16 11:58:54.180,6.21,11229.2966842651
2024-10-16 11:58:54.244,6.27,11236.7191314697
2024-10-16 11:58:54.308,6.33,11390.625
2024-10-16 11:58:54.372,6.4,11476.9535064697
2024-10-16 11:58:54.436,6.46,11560.9378814697
2024-10-16 11:58:54.501,6.53,11675.3902435303
2024-10-16 11:58:54.564,6.59,11707.4222564697
2024-10-16 11:58:54.628,6.65,11717.5779342651
2024-10-16 11:58:54.691,6.72,11582.4222564697
2024-10-16 11:58:54.756,6.78,11619.140625
2024-10-16 11:58:54.820,6.84,11609.375
2024-10-16 11:58:54.884,6.91,11615.6253814697
2024-10-16 11:58:54.948,6.97,11635.5466842651
2024-10-16 11:58:55.012,7.04,11601.1714935303
2024-10-16 11:58:55.076,7.1,11594.9220657349
2024-10-16 11:58:55.140,7.17,11623.8279342651
2024-10-16 11:58:55.203,7.23,11650.7816314697
2024-10-16 11:58:55.267,7.29,11685.546875
2024-10-16 11:58:55.332,7.36,11644.9222564697
2024-10-16 11:58:55.395,7.42,11634.3746185303
2024-10-16 11:58:55.461,7.49,11565.2341842651
2024-10-16 11:58:55.524,7.55,11386.71875
2024-10-16 11:58:55.591,7.62,11471.8751907349
2024-10-16 11:58:55.666,7.69,11526.9527435303
2024-10-16 11:58:55.731,7.76,11616.4064407349
2024-10-16 11:58:55.795,7.82,11669.5308685303
2024-10-16 11:58:55.860,7.88,11725.7814407349
2024-10-16 11:58:55.924,7.95,11667.5777435303
2024-10-16 11:58:55.988,8.01,11680.0785064697
2024-10-16 11:58:56.051,8.08,11721.0941314697
2024-10-16 11:58:56.115,8.14,11699.21875
2024-10-16 11:58:56.179,8.2,11693.359375
2024-10-16 11:58:56.244,8.27,11741.7964935303
2024-10-16 11:58:56.307,8.33,11715.6248092651
2024-10-16 11:58:56.372,8.4,11686.3279342651
2024-10-16 11:58:56.435,8.46,11835.9375
2024-10-16 11:58:56.499,8.52,11869.5316314697
2024-10-16 11:58:56.563,8.59,11853.1246185303
2024-10-16 11:58:56.627,8.65,11853.1246185303
2024-10-16 11:58:56.691,8.72,11811.3279342651
2024-10-16 11:58:56.755,8.78,11764.0628814697
2024-10-16 11:58:56.819,8.84,11768.7501907349
2024-10-16 11:58:56.883,8.91,11741.4064407349
2024-10-16 11:58:56.947,8.97,11769.1402435303
2024-10-16 11:58:57.011,9.04,11769.1402435303
2024-10-16 11:58:57.076,9.1,11759.765625
2024-10-16 11:58:57.139,9.16,11727.3435592651
2024-10-16 11:58:57.203,9.23,11685.9378814697
2024-10-16 11:58:57.267,9.29,11724.609375
