Timestamp,Elapsed_Time_from_FM,Measured_Flow_Rate_FM(sccm)
2024-10-09 13:05:50.603,0,57.4218742549419
2024-10-09 13:05:50.668,0.065,202.343747019768
2024-10-09 13:05:50.748,0.145,215.625002980232
2024-10-09 13:05:50.827,0.224,52.734375
2024-10-09 13:05:50.892,0.289,466.015636920929
2024-10-09 13:05:50.971,0.368,2995.70322036743
2024-10-09 13:05:51.051,0.448,5901.17168426514
2024-10-09 13:05:51.115,0.512,6816.01572036743
2024-10-09 13:05:51.195,0.592,7489.06230926514
2024-10-09 13:05:51.275,0.672,7956.25019073486
2024-10-09 13:05:51.354,0.751,8303.12538146973
2024-10-09 13:05:51.419,0.816,8455.46913146973
2024-10-09 13:05:51.498,0.895,8304.6875
2024-10-09 13:05:51.578,0.975,8462.49961853027
2024-10-09 13:05:51.659,1.056,8671.875
2024-10-09 13:05:51.739,1.136,8697.65663146973
2024-10-09 13:05:51.817,1.214,8688.67206573486
2024-10-09 13:05:51.882,1.279,8683.59375
2024-10-09 13:05:51.962,1.359,8646.87538146973
2024-10-09 13:05:52.041,1.438,8677.34336853027
2024-10-09 13:05:52.106,1.503,8672.65605926514
2024-10-09 13:05:52.187,1.584,8628.51524353027
2024-10-09 13:05:52.265,1.662,8565.62519073486
2024-10-09 13:05:52.329,1.726,8504.29725646973
2024-10-09 13:05:52.409,1.806,8381.64043426514
2024-10-09 13:05:52.490,1.887,8275.78163146973
2024-10-09 13:05:52.568,1.965,8030.46894073486
2024-10-09 13:05:52.648,2.045,7874.21894073486
2024-10-09 13:05:52.712,2.109,7321.87509536743
2024-10-09 13:05:52.792,2.189,6936.32793426514
2024-10-09 13:05:52.872,2.269,6781.64052963257
2024-10-09 13:05:52.952,2.349,6699.99980926514
2024-10-09 13:05:53.032,2.429,6564.84365463257
2024-10-09 13:05:53.111,2.508,6561.32793426514
2024-10-09 13:05:53.191,2.588,6591.01581573486
2024-10-09 13:05:53.271,2.668,6652.73427963257
2024-10-09 13:05:53.351,2.748,6608.59394073486
2024-10-09 13:05:53.431,2.828,6380.07831573486
2024-10-09 13:05:53.510,2.907,6327.34394073486
2024-10-09 13:05:53.574,2.971,6358.59394073486
2024-10-09 13:05:53.638,3.035,6400.390625
2024-10-09 13:05:53.702,3.099,6271.87490463257
2024-10-09 13:05:53.766,3.163,6295.70293426514
2024-10-09 13:05:53.846,3.243,6161.71884536743
2024-10-09 13:05:53.926,3.323,5978.12509536743
2024-10-09 13:05:53.990,3.387,5986.71865463257
2024-10-09 13:05:54.069,3.466,5924.60918426514
2024-10-09 13:05:54.134,3.531,5845.31259536743
2024-10-09 13:05:54.213,3.61,5743.75009536743
2024-10-09 13:05:54.293,3.69,5636.32822036743
2024-10-09 13:05:54.357,3.754,5628.90625
2024-10-09 13:05:54.437,3.834,5554.29697036743
2024-10-09 13:05:54.517,3.914,5539.45302963257
2024-10-09 13:05:54.597,3.994,5469.53105926514
2024-10-09 13:05:54.677,4.074,5469.14052963257
2024-10-09 13:05:54.757,4.154,5381.24990463257
2024-10-09 13:05:54.836,4.233,5488.67177963257
2024-10-09 13:05:54.917,4.314,5355.46875
2024-10-09 13:05:54.996,4.393,5326.171875
2024-10-09 13:05:55.076,4.473,5351.95302963257
2024-10-09 13:05:55.156,4.553,5317.18730926514
2024-10-09 13:05:55.236,4.633,5138.671875
2024-10-09 13:05:55.316,4.713,5056.25009536743
2024-10-09 13:05:55.395,4.792,5083.984375
2024-10-09 13:05:55.475,4.872,5048.04706573486
2024-10-09 13:05:55.540,4.937,5032.03105926514
2024-10-09 13:05:55.619,5.016,5003.90625
2024-10-09 13:05:55.683,5.08,4876.953125
2024-10-09 13:05:55.762,5.159,4889.06240463257
2024-10-09 13:05:55.826,5.223,4954.29706573486
2024-10-09 13:05:55.891,5.288,4829.29706573486
2024-10-09 13:05:55.970,5.367,4717.57793426514
2024-10-09 13:05:56.051,5.448,4717.18740463257
2024-10-09 13:05:56.130,5.527,4662.49990463257
2024-10-09 13:05:56.194,5.591,4512.49980926514
2024-10-09 13:05:56.274,5.671,4444.53144073486
2024-10-09 13:05:56.353,5.75,4512.49980926514
2024-10-09 13:05:56.434,5.831,4484.76552963257
2024-10-09 13:05:56.514,5.911,4576.95293426514
2024-10-09 13:05:56.593,5.99,4551.95331573486
2024-10-09 13:05:56.673,6.07,4337.890625
2024-10-09 13:05:56.753,6.15,4317.18730926514
2024-10-09 13:05:56.833,6.23,4215.23427963257
2024-10-09 13:05:56.913,6.31,4096.48418426514
2024-10-09 13:05:56.993,6.39,4192.18730926514
2024-10-09 13:05:57.073,6.47,4469.53105926514
2024-10-09 13:05:57.152,6.549,4541.015625
2024-10-09 13:05:57.232,6.629,4401.56269073486
2024-10-09 13:05:57.312,6.709,4284.76572036743
2024-10-09 13:05:57.392,6.789,4142.18759536743
2024-10-09 13:05:57.456,6.853,4139.84394073486
2024-10-09 13:05:57.535,6.932,4146.484375
2024-10-09 13:05:57.599,6.996,4046.48447036743
2024-10-09 13:05:57.664,7.061,4063.67206573486
2024-10-09 13:05:57.743,7.14,4099.609375
2024-10-09 13:05:57.823,7.22,4590.23427963257
2024-10-09 13:05:57.887,7.284,7115.234375
2024-10-09 13:05:57.967,7.364,8483.98399353027
2024-10-09 13:05:58.047,7.444,8914.45350646973
2024-10-09 13:05:58.127,7.524,9069.14043426514
2024-10-09 13:05:58.206,7.603,10563.6720657349
2024-10-09 13:05:58.271,7.668,12358.2029342651
2024-10-09 13:05:58.350,7.747,11600.3904342651
2024-10-09 13:05:58.430,7.827,7107.81240463257
2024-10-09 13:05:58.510,7.907,4609.375
2024-10-09 13:05:58.590,7.987,2403.12504768372
2024-10-09 13:05:58.670,8.067,3419.14057731628
2024-10-09 13:05:58.749,8.146,873.828113079071
2024-10-09 13:05:58.814,8.211,678.515613079071
2024-10-09 13:05:58.894,8.291,774.609386920929
2024-10-09 13:05:58.973,8.37,43.7499992549419
